id,title,description,availability,condition,price,sale_price,link,image_link,brand,gtin,mpn,quantity_to_sell_on_facebook
15120,Guarda-Redes  Ares 2.0 All Black UGT+ II,"Descubra a evolução da excelência com as luvas de goleiro Ares 2.0 UGT+ II, parte da linha Premium da N1. Equipadas com tecnologia avançada e projetadas para os goleiros mais exigentes, essas luvas representam um passo audacioso em termos de aderência, conforto e confiança no campo.",in stock,new,69.90 EUR,55.92 EUR,https://n1gloves.com/pt/ares-20/15120-guarda-redes-ares-20-all-black-ugt-ii,https://n1gloves.com/10712-large_default/guarda-redes-ares-20-all-black-ugt-ii.jpg,N1 Goalkeeper,,GL-AREALL-0313,74
15121,Guarda-Redes  Ares 2.0 Blue UGT+ II,"Descubra a evolução da excelência com as luvas de goleiro Ares 2.0 UGT+ II, parte da linha Premium da N1. Equipadas com tecnologia avançada e projetadas para os goleiros mais exigentes, essas luvas representam um passo audacioso em termos de aderência, conforto e confiança no campo.",out of stock,new,69.90 EUR,34.95 EUR,https://n1gloves.com/pt/ares-20/15121-guarda-redes-ares-20-blue-ugt-ii,https://n1gloves.com/10688-large_default/guarda-redes-ares-20-blue-ugt-ii.jpg,N1 Goalkeeper,,GL-AREBLU-0315,0
15123,Guarda-Redes Ares 2.0 Neon UGT+ II,"Descubra a evolução da excelência com as luvas de goleiro Ares 2.0 UGT+ II, parte da linha Premium da N1. Equipadas com tecnologia avançada e projetadas para os goleiros mais exigentes, essas luvas representam um passo audacioso em termos de aderência, conforto e confiança no campo.",in stock,new,69.90 EUR,55.92 EUR,https://n1gloves.com/pt/ares-20/15123-guarda-redes-ares-20-neon-ugt-ii,https://n1gloves.com/10681-large_default/guarda-redes-ares-20-neon-ugt-ii.jpg,N1 Goalkeeper,,GL-ARENEO-0314,11
15124,Guarda-Redes  Ares 2.0 Orange UGT+ II,"Descubra a evolução da excelência com as luvas de goleiro Ares 2.0 UGT+ II, parte da linha Premium da N1. Equipadas com tecnologia avançada e projetadas para os goleiros mais exigentes, essas luvas representam um passo audacioso em termos de aderência, conforto e confiança no campo.",in stock,new,69.90 EUR,34.95 EUR,https://n1gloves.com/pt/ares-20/15124-guarda-redes-ares-20-orange-ugt-ii,https://n1gloves.com/22350-large_default/guarda-redes-ares-20-orange-ugt-ii.jpg,N1 Goalkeeper,,GL-AREORA-0316,16
22062,Guarda-Redes Ares 2.0 Aqua UGT+ II,"Descubra a evolução da excelência com as luvas de goleiro Ares 2.0 UGT+ II, parte da linha Premium da N1. Equipadas com tecnologia avançada e projetadas para os goleiros mais exigentes, essas luvas representam um passo audacioso em termos de aderência, conforto e confiança no campo.",in stock,new,69.90 EUR,48.93 EUR,https://n1gloves.com/pt/ares-20/22062-guarda-redes-ares-20-aqua-ugt-ii,https://n1gloves.com/17936-large_default/guarda-redes-ares-20-aqua-ugt-ii.jpg,N1 Goalkeeper,,GL-AREAQU-0322,63
18880,Luvas de Guarda-Redes Sirius 2.0 White UGT+ II,"O Sirius 2.0 chegou para redefinir a baliza. Com um design revolucionário e o novo tecido de alto desempenho  AirFlex Pro , esta luva estabelece um novo padrão de flexibilidade, conforto, ajuste e respirabilidade. Combina leveza e armado na perfeição, oferecendo o equilíbrio ideal. A arma definitiva para guarda-redes que exigem o melhor!",in stock,new,69.90 EUR,,https://n1gloves.com/pt/sirius-20/18880-luvas-de-guarda-redes-sirius-20-white-ugt-ii,https://n1gloves.com/14944-large_default/luvas-de-guarda-redes-sirius-20-white-ugt-ii.jpg,N1 Goalkeeper,,GL-SIRWHI-0366,97
24912,Luvas de Guarda-Redes Zeus 2.0 Shadow UGT+ II - Edição Especial,"Descobre a evolução da luva de guarda-redes com máximo rendimento, conforto e ajuste. A Zeus 2.0 redefine a performance com tecnologias de última geração como o corte Vapor Negativo e o corpo em Airflex Pro.",in stock,new,64.90 EUR,,https://n1gloves.com/pt/christian-segador/24912-luvas-de-guarda-redes-zeus-20-shadow-ugt-ii-edicao-especial,https://n1gloves.com/23128-large_default/luvas-de-guarda-redes-zeus-20-shadow-ugt-ii-edicao-especial.jpg,N1 Goalkeeper,,GL-ZEUSHA-CH01,111
25127,Sweatshirt Black Edição Especial CH,"Sudadera de entrenamiento para porteros. 
 Desarrollada en poliéster + elastano te dará un ajuste sensacional a la vez que te permitirá una movilidad perfecta en tus entrenamientos.",in stock,new,19.90 EUR,,https://n1gloves.com/pt/christian-segador/25127-sweatshirt-black-edicao-especial-ch,https://n1gloves.com/23130-large_default/sweatshirt-black-edicao-especial-ch.jpg,N1 Goalkeeper,,CL-SUDCHB-CH01,45
25128,Sweatshirt Pink Edição Especial CH,"Sudadera de entrenamiento para porteros. 
 Desarrollada en poliéster + elastano te dará un ajuste sensacional a la vez que te permitirá una movilidad perfecta en tus entrenamientos.",in stock,new,19.90 EUR,,https://n1gloves.com/pt/christian-segador/25128-sweatshirt-pink-edicao-especial-ch,https://n1gloves.com/23119-large_default/sweatshirt-pink-edicao-especial-ch.jpg,N1 Goalkeeper,,CL-SUDCHP-CH01,53
25129,Camisola Técnica Black Edição Especial CH,"Camiseta de manga corta para entrenamiento. 
 Confeccionada en poliéster, un tejido que te proporcionará libertad de movimientos, ligereza y transpirabilidad.",in stock,new,14.90 EUR,,https://n1gloves.com/pt/christian-segador/25129-camisola-tecnica-black-edicao-especial-ch-,https://n1gloves.com/23129-large_default/camisola-tecnica-black-edicao-especial-ch-.jpg,N1 Goalkeeper,,CL-CAMCHB-CH01,45
25130,Camisola Técnica Pink Edição Especial CH,"Camiseta de manga corta para entrenamiento. 
 Confeccionada en poliéster, un tejido que te proporcionará libertad de movimientos, ligereza y transpirabilidad.",in stock,new,14.90 EUR,,https://n1gloves.com/pt/christian-segador/25130-camisola-tecnica-pink-edicao-especial-ch,https://n1gloves.com/23122-large_default/camisola-tecnica-pink-edicao-especial-ch.jpg,N1 Goalkeeper,,CL-CAMCHP-CH01,51
